category,rating,label,text_
Kindle_Store_5,5,OR,"This book is - in a word - emotional. It's beautiful and brutal, honest and raw. It's a coming of age story of self-discovery and learning what matters.

Dawn considers herself the outcast of her small beach community. She and her best friend Zeke since childhood, and the two are inseparable. They have an us against the world mentality, especially when it comes to the other kids their ages. Dawn is every teenage girl. She's trying to figure out who she is, who she wants to be, and what she wants out of life.

Shea moves in next door and immediately immerses herself into Dawn and Zekes world. She's different; free. A young girl with worldly knowledge beyond her years. But like a lot of free spirits, there's an underlying current running through them. Shea is an incredible character.

This book is hopeful and heartbreaking. I found myself more than one having to take a deep breath, clutching my e-reader to my chest, praying that what I thought was about to happen really wasn't going to. That's how well Lilliana wrote this story. You don't feel like you're reading a work of fiction, but rather that you're living it with them. Every scenario, every feeling, you are in. You feel right along with them. This isn't a lighthearted book, but that's not to say that there aren't lighthearted moments. And the supporting characters make the book very well rounded.

I can't say enough about this book. It will touch all of your emotions. You will think about Dawn and Shea long after you've read the last word."
Kindle_Store_5,3,OR,"Ryder is still grieving the wife he loved and lost more than 4 years ago, but finds himself drawn to his best friend Tess in deeper ways; they are in love with each other, but don't want to risk ruining their friendship.

Best bits: Both Tess and Ryder had messed up birth parents, though Ryder was adopted into a loving home when he was 10 and Tess is still dealing with the aftermath of life with her crazy mother. Now, they both dedicate themselves to saving lives as EMTs. They're both good people, and both rather hung up on each other, though only Tess admits it to herself, and neither wants to mess up their friendship by being the first to move them towards romance. Definitely two very similar people, and once Ryder can get past his fear of losing someone he loves, they seem golden.

Issues: Plenty of typos and wrong words, as well as formatting errors with paragraph breaks happening where they shouldn't (especially in conversations, where it got really confusing as to who was talking at times) and not where they should. A handful of places where thoughts or memories really need to be set apart by italics. Not a fan of the ""quotes"" from characters that start each chapter (this time on separate pages before the chapters?). They feel forced and unnecessary. Some inconsistencies, like Tess's childhood first being described as constant movement from state to state as her mom switched boyfriends, but always after that she's described as having a hometown in NH that she was desperate to escape from."
Kindle_Store_5,3,CG,"While in route to her intended destination, she encounters a man who is also a serial killer and is a very interesting character. I liked how the author provided a couple of great background information that helped to build her character.

I was also very intrigued with the story. The author also had a very good idea of the genre and I can't wait to see what happens next.

Overall, I liked the book and am looking forward to the next book in this series.I received this book from the author in exchange for an honest review.

I was just given a free copy of this book. I really enjoyed it. I read it in one sitting. I was hooked from the first page. I was at the beginning and I couldn't put it down. I loved the characters and the story. I loved the story line and the characters. I loved the fact that the author was able to put the characters in places that I didn't want to be. It was a very good read and I look forward to reading more from this author.I received this book in exchange for an honest review.

I was gifted this book in exchange for an honest review.

I loved the story line.  The author made me feel like I was there.  I was happy to see"
Kindle_Store_5,5,CG,"Right from the beginning this book has you wondering what is going to happen next. I was given an ARC in exchange for an honest review.  The author is a wonderful writer and I look forward to reading her other books.  I was given an ARC in exchange for an honest review.  I received an ARC in exchange for an honest review.  All opinions are my own.

This book was amazing. I can't wait to see what happens next. I love how this book is written. It is the perfect way to end a series. I love the characters. There is a great storyline. I would recommend this book to anyone.I read this book in one sitting and I loved it. I couldn't put it down. I can't wait to see what happens next. Love the characters and the storyline.This is a good story. I wish it had been longer.  It was not a bad book. I would recommend it to anyone.A short but sweet story that leaves you wanting more.  I loved the characters and the plot.  The story line was good and the characters were strong and interesting.  I would recommend this book to anyone.  I will read more of this author's work.I liked this book a lot.  I didn't like the whole relationship"
Kindle_Store_5,3,OR,"The Three Laws are:

A robot may not injure a human being or, through inaction, allow a human being to come to harm.
A robot must obey the orders given to it by human beings, except where such orders would conflict with the First Law.
A robot must protect its own existence as long as such protection does not conflict with the First or Second Laws.

Although the author didn't state the Laws in the story she did refer to them.  In my opinion if they could break one, why couldn't they break another.  If so, then why did they need the mechanic.

Dunn is a space engineer that that goes from planet to planet for jobs.  He wakes up from hypersleep to handle his latest job, to fix the communications of a planet from which nothing has been heard for over twenty years.

I enjoyed the clear crisp writing, in the style of the early masters.  Up until the end, when I realized that the laws had been broken even though the author implied that the robots couldn't break the laws.  To be specific, the robots should not have been able to allow harm to come to any of the humans.

In addition, as to the last paragraph there was no foreshadowing or any support for what was happening.

So while I would love to read more by this author, I hope that she will stick to the rules she creates in her universe(s), or explain how/why they were broken or by-passed.

While I didn't like the rule breaking, I did like the story.

I recommend this story."
Kindle_Store_5,5,OR,"*Arc provided by Publisher *

First Impression: Well-written, engaging, expertly executed, and FUN, a book after my heart. Chloe is a software analyst who works from home and only allows herself to truly experience lifeand sexwhen she goes to comic conventions, dressed in sexy cosplay costumes that give her the carefree confidence she lacks in her day to day life. She likes the role play a lot because she feels brave in the costumes, more in control of herself and her needs. It's at one of the conventions she goes to that she meets Grant Osprey and though they didn't share their real names, they did share a night together. A night Grant would like to repeat, despite the fact that his convention lover turns out to be his friend and business partner's little sister. Oops. I freaking loved this book! It's a quick, fast-paced read that immediately caught my attention and held me captive throughout my reading. Maybe it's the author's easy, seemingly effortless writing style, or maybe it's my own experiences with going to comic conventions and being amazed by all the costumes--a few of which my own niece has designed and worn, but I instantly fell in love with Chloe and Grant's story because I could relate to them on a very real scale. Which made for such a fun and enjoyable read for me. If you love stories of forbidden love with fun, sexy role play between two well-drawn characters who will positively mesmerize you, Playing For Her Heart by Megan Erickson is an excellent read by an extremely talented author."
Kindle_Store_5,4,CG,"Gemma Carlson is a young woman who has just learned to take a stand for her beliefs and has decided to move on. The strength of her faith is the depth of her love for her family. She is still struggling with the loss of her son. This book is a great read for young people.I loved this book!  I can't wait to read the next one!I received a free copy of this book from the author for my honest review.

This book was very interesting to me. It is the first book I've read by this author, and I was very interested in it. It is definitely a different take on the characters of the first book. I was very curious about this book, and it has it all. I can't wait to see what happens with the other characters.

The story is well-written, and the characters are well-developed. I enjoyed the story a lot. I thought the author did a good job of setting the mood of the characters and the story. I was very pleased with the way the author handled the emotions of the characters. I'm very pleased to see that the author added a couple of new characters to the story.

The story was very well-written, and the story was very realistic. I loved that the author"
Kindle_Store_5,4,CG,I received a review copy of this book in exchange for an honest review.This was a great read.  I had a lot of fun with the characters and the storyline.  This was a good book to read in a short time.This was a very good story. The characters were well developed. I liked the story and the storyline. I hope it continues to be a great series.This was a very good book. I love the characters. I loved the way the story went about getting to know them. I would recommend this book to anyone who enjoys a great romance.I enjoyed this book and am looking forward to reading more from this author.This was a very good book. I enjoyed it and was looking forward to reading more about the family.I like how it was a good start to a series.  I look forward to reading more.This was a really good story.  It was not a bad book but I would have liked more of the story.  I would recommend this book to all.The story was ok.  I didn't feel like it was a fast read.  I found myself skipping pages and was frustrated by the length.  I would have liked to have more of the characters.  It was a good story.  I will read more from this author.
Kindle_Store_5,3,OR,"This was a good story and I really liked the characters but this read more like a really long Prologue rather than an actual full book. The chapters seemed to break in random places as if someone just counted every so many pages and placed a chapter there. There wasn't really a concrete story being told. It's written more like a detailed account of someones life. Like watching a real life family live and writing each conversation and event in detail. I actually really liked that about the book but it had no real ending to it. I looked up what the series is about and it seems that this is a lead in for the 2nd book. I don't know if I liked it enough to buy the rest of the series. I did enjoy it and it has a unique group of characters, rather than the young sexy hearth throb the hero is actually an older  widower in his 50's with adult children and the heroine is a widowed woman in her 30's. I feel like this book is still a little on the premature side. I can't put my finger on it but the book felt lacking to me. I didn't fully understand the characters and their thoughts and feelings. I felt a little disconnected from where they were all coming from. Also the romance seemed rushed in the end and went from no love to instantly in love very quickly with no real lead in or gradual build up. Overall I enjoyed it but I think it still needs developing."
Kindle_Store_5,4,OR,"Taming the Vampire is a wonderful read.

Liz is every bit the warrior she was bred to be while Jack is the perfect seductive vampire. Both on the hunt for a mysterious creature that has been leaving a trail of bodies in it's wake. Working together is not something either of the main characters want. For starters, Liz hates Jack and when her friend discovers a way to increase Liz's power, more than doubling her strength and giving her the tools she needs to defeat whatever it is that is lurking and killing in the shadows of Boston, she is repulsed. But after facing the demon on her own, and taking beating, Liz admits, she needs the help and goes Jack with an interesting proposal. If they have sex, she can absorb his power and become strong enough to kill the demon.

For a short paranormal romance, this book has spice and striking characters. As expected for this type of book, the pace was quick and never dull. However, as I was reading I felt as if this was a second book rather than a first in the series. The world building was a little weak, not much background was given of the hunters or the vampires and there wasn't much of an explanation given for what Absinthe really even is. Though, lack of world building has actually made me want to know more and I have already acquired book two, Bound by the Vampire. If you like paranormal romance and don't have the time to delve into a full length novel, I would recommend this series."
Kindle_Store_5,4,CG,"Neve is a dancer who has an amazing talent and is a great writer.  She does not disappoint.  She is a fabulous storyteller and the flow of the story is amazing.  She is an excellent writer.  I will be reading more from this author.

I received a free copy of this book from the publisher in exchange for an honest review.This is a good book for a quick read.  I love the characters and the story line.  The characters are very well developed and the plot is well developed.  This is a well written book.I enjoyed this book and am looking forward to reading more from this author.This was a very good book. I enjoyed this book. I enjoyed the characters and the story line. I like how it was a little different than other books I have read. I would recommend this book.This was a good read, but not the kind of book I would recommend. I enjoyed the book very much.I'm not a big fan of the idea of a book where the hero is a poor man and the heroine is a rich man, but this is a good book.  The hero is a man with a reputation that doesn't really matter to anyone.  The heroine is a woman who has been raped by a man who is in the"
Kindle_Store_5,5,OR,"New Beginnings Phyllis is second novella in the Zimmerman Academy Shorts series by Kathi Daley. This is a spinoff of the Zoe Donovan series. This short story is told from Phyllis Kings perspective. The early chapters were originally included in several of the recent Zoe Donovan series books. Im looking forward the growth and changes in Phyllis life since joining the faculty at Zimmerman Academy and opening her home to Brooklyn Banks, Pepper Pepperton, and Eve Lambert. The novella ends with a mystery surrounding an unpublished manuscript. Phyllis friends, Hazel, Luke and Ethan explore a donated book written in 1956 and recognize women today experience many situations, frustrations and emotions as women did long ago. They, also, delve into the history of Ashton Falls formerly known as Devils Den. The day ends with an amazing birthday party for Phyllis surrounded by her friends.

Kathi Daleys novella is a quick, enjoyable read which flows smoothly. Even in the novellas, the characters are well developed and the setting readily transports the reader into the world that she has created; one in which the reader feels as if they are visiting with friends. I would recommend this book to anyone who enjoys a well-crafted cozy mystery with lovable characters. I am looking forward to reading more books written by this author. If you have not had the opportunity to read Ms. Daleys books, be sure to become acquainted with each of her series (each uniquely themed and superbly written). In the interim, sit back and enjoy this is cozy mystery, perfect for those who appreciate a quick, well written novella."
Kindle_Store_5,4,CG,"Three sisters separated for years, and the only one who was interested in her was the one she was growing up with. The only thing she didn't want was to be a teacher. The only thing she wanted was to be a grandmother. This was an excellent read. The characters were strong, likable, and funny. The story is told from the perspective of a young girl who is facing a difficult life, and it is hard to be with a person who is young and strong. The characters are well developed, and the story is fast paced. I was able to keep up with the characters, and the story flowed well. I received a copy of this book for an honest review. I enjoyed this book. I can't wait to see what happens next. I wish there were more of this in the series. I was given this book for an honest review. I was hoping for more of this. I read this story in one sitting and it didn't disappoint. The story was very well written and I found myself hooked. The characters were well developed and the story flowed. The ending was a bit abrupt. I would have liked to have more of the characters in this book, but it wasn't enough. I loved it."
Kindle_Store_5,3,CG,"Late last night I read this book and thought it was good.  I really enjoyed this book.  I am very happy I got to read the other books in this series.I enjoyed this book.  It was good, but it had some issues with the story.  The first one was a bit predictable, the second one was a bit more interesting.  I really liked the first book in the series and I can't wait to see what happens next.This book was sweet and romantic.  It's not a bad story, but it just wasn't for me.  I loved it and would recommend this book to others.I read this book in one sitting and was hooked from the first page. I enjoyed the story and the characters. It was a good read and I was looking forward to reading the next book in the series.I was given this book for an honest review.  I was hoping for more of this story but it was a little too short.  I didn't really like the idea of the book but it was a good book and would be a good read.I'm very pleased to say I've read all three books in this series.  I have loved every book they have had.  They are so full of life and love and emotion.  I really enjoyed the characters and"
Kindle_Store_5,3,OR,"Whew, this book may be one of the most intense love stories that I have ever read. I enjoy books about the corporate world, especially relationships involving an executive and a lower level employee. In Tracy Wolff's Addicted, CEO Ethan Frost and intern Chloe Girard are madly in love.  Actually, the word madly is an understatement, their love is completely all-consuming, and as a result they are unable to function when they are apart from each other.

After reading the dramatic prologue, I was hooked, at least for a little while. Some of the scenes are repetitive....Chloe running away almost every time she and Ethan have a problem, Ethan waiting for Chloe to come back to him, and Chloe's inability to cope with her past, to name a few. The story is good, what there is of it. A little less sex and a little more plot would have made the book more interesting.

Ethan is a likable character, albeit a bit tortured by his lack of pure common sense. He may be uber smart when it comes to business mergers, but when love is involved, he is downright simple. He does not learn from his mistakes because he makes the same poor choices over and over again. Chloe is an intelligent young woman, however, she is quite immature when it comes to being in a relationship. Chloe's best friend is a real hoot and I would have liked to learn more about her character.

Scorching sex scenes are an integral part of this book and Ms. Wolff does an excellent job of creating passion. Overall, a good read."
Kindle_Store_5,3,OR,"First let me start off and say I hate serial books. Totally hate them. However I did bite at Entwined for two reasons. One, it was free. Second, it was a Tarzan and Jane book. I have always been so intrigued with Tarzan and Jane and I thought there certainly isn't any harm is downloading a freebie from Amazon.

I wasn't disappointed but I also wasn't thrilled either. I would bet if I read this story as a full length novel, I'd have liked it a whole bunch more. One of the reasons I despise serial books is because each book leaves off on a cliffhanger and you are forced to buy the next installment to read on. I really really reallllly hate that. It is such a turn off for me. I'd rather have spent $5 and got the entire book than a grabby grab for a continuous purchases. Oh well, I knew that going in so I shouldn't really complain. Good on the author for letting it been known in the book blurb that it is a serial book before you buy.

The writing was really good. Great descriptions. Easy to follow and even though it was a novella, I got to know the characters pretty fast. Since it is an erotic novella, there are a few great steamy scenes. Of course you have to read further into the series to get the smoking steamy scenes.

Couldn't go wrong for a free purchase but the carrot that was dangled in front of my face at the end did not entice me to move on to the next book."
Kindle_Store_5,3,CG,"This cannot be read first time. The story is very good. There is a strong female character. The story is very well written and the characters are well developed. This is a very well written story. I would recommend it. This was an excellent read. The characters were strong, likable, and the story line was great. I would recommend this book to anyone who is looking for a fun, steamy read. I enjoyed this book. I love how the author wrote the description of the scene where the two were together. I liked how she got the story and the characters and the way the author used the characters to further the story. It was a fun read. I have read this author before and she is not my favorite. I found it a bit hard to believe that she would write this book for me. I will be reading the next one. I have not read the previous book and it is not my favorite. I am not sure if this author will continue with the story. I think it will be interesting to see what happens with this author. I will be checking out her other books and I can't wait to read what happens with the other characters. I really liked this book. I received this book in exchange for an honest review."
Kindle_Store_5,4,CG,"Kate and Tom are extremely close. The chemistry between them is hot and intense. I loved how the story flowed. I can't wait to read the next book in the series.I enjoyed this book.  It was good, but it had some issues with the story.  The first one was a bit of a cliff hanger, but I felt it was a good enough ending.  I would recommend this book to others.This book was great! It's very realistic. It's very romantic. It's very sexy. I liked the characters and the story. I read a lot of it and am looking forward to reading more from this author.This was a very good book. I enjoyed it and was looking forward to reading more about the family.I like how it was a good start to a series.  I look forward to reading more books by this author.I love the characters and the story.  I will read more of this author.I really enjoyed this book. The characters were good. The story was very well written and I found it to be very well written. I was very excited to read the next book in the series and I loved it.I have enjoyed all of the books in this series.  I have read all of the books in this series, so I am glad that I did"
Kindle_Store_5,4,OR,"From the very beginning of this series, I knew that Gretchen de la O had given us a gem. What I hadn't expected was the respectful, slow and magical transition from YA to more Adult. You literally feel like you are growing up with Wilson Mooney, our heroine of the series.

In the final installment to the Wilson Mooney Series, we finally get to know what happened in the epic cliffhanger of ""Eighteen At Last."" Wilson and Max are reeling from the last few days. Max, dealing with the death of his father and Wilson with the decisions she has made as a result of hurt feelings and misunderstandings.

The one thing that is hard for me to remember, even though Max is Wilson's teacher, he is still relatively young himself. Two young people dealing with a love so epic, there are bound to be major bumps in the road.

However, the one constant is their unquestionable love for one another. ""Beyond Eighteen"" delivers us the stunning conclusion while adding its own bit of drama for Max and Wilson. Before they an truly move on with their rest of their lives, Max must face what the death of his father means for his future when the conditions of the will come to light. Wilson must likewise finalize things with the death of her grandfather and figure out what the next steps will be with her mother.

A beautiful series written for the hopeless romantic in all of us, Gretchen does not disappoint with the HEA and delivers a book boyfriend the teenage girl and young lady in all of us dreamed existed."
Kindle_Store_5,5,OR,"Just finished reading Primacy of Darkness (Brooklyn Shadows Book 3) by Brock Deskins. This was a wild ride from Book 1 throughout and ending with Book 3. I must say this was my favorite of the 3. The first 2 Books set us up for the climatic energy in Book 3. I really liked that all the characters from previous books play a continued part in the ending of this Trilogy. Incredibly imagined, yet believable character. Imagine if you will,  Jack the Ripper returning to modern times as a vampire in Brooklyn, New York! If you cannot make that leap let Brock make it for you and take this journey along with Leo, Kat, Marvin, Vincent, Trinh, Carol and a motley crew of vampires, werewolves, bloodlings and humans good and evil on this amazing adventure. I look forward to reading much more of Brocks work in the future.

Synopsis (from back cover): Jack the Ripper, sadistic madman of old London, once thought long dead, has returned to New York in an effort to quench his thirst for blood and mayhem. When the city's vampire enclave finds itself insufficient to deal with a madman of Jack's caliber, Vincent, the enclave head, enlists Leo Malone to put the maniac down before he reveals the existence of vampires as he throws the city into the throes of chaos and terror. Leo soon finds that Jack is not the only monster with which he must contend. A ghost from his past has also seemingly crawled from its grave and seeks to put an end to him and the rest of his kind."
Kindle_Store_5,5,CG,"I am a huge lover of historical fiction and this is no exception. This is a must read.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book.This was an excellent read. The characters were strong, likable, and the story line was great. I would recommend this book to all my friends. This author has a way of weaving a story that keeps you interested and interested.I read this book in one sitting, and I absolutely loved it! I was so excited to read this story. The characters were real, and the story flowed perfectly. I could not put it down, and I loved it! I couldn't put it down! I can't wait to see what happens next! I highly recommend this book to everyone!This was a great book. I love the fact that the characters were so realistic. I would recommend this book to anyone who enjoys a good story.I received an ARC of this book in exchange for an honest review.

I received this book in exchange for an honest review.

I was gifted this book in exchange for an honest review.

I loved the story line.  The characters were well developed and the story was full of action.  I loved the characters and the plot"
Kindle_Store_5,4,CG,"So, this was the last book in the series and I was really enjoying it. I was just starting to get into the story. The characters were interesting, and the plot was very interesting. I was sad when the story ended, but I can't wait to see what happens next! I received a free copy of this book from NetGalley in exchange for an honest review.I really liked this book.  I love the characters and the story line.  I would recommend this book to others.  I hope the author continues with this series.This was a great book.  It was fast paced and well written.  The characters were well developed.  It had a lot of mystery and intrigue and was a good read.This is the first book in a series I have read. I have read many of the other books by this author and this one is the best. It was very well written and was well edited. I recommend this book to anyone. I received a copy of this book from the author in exchange for an honest review.The book is well written and well-paced.  It is a fast-paced and fun read.  I loved it.  I recommend this book to anyone who enjoys a great story about a wonderful person.  I will definitely be reading more of this author's books."
Kindle_Store_5,5,OR,"*`*. (`v'). *`*. *`*. (`v'). '*`*
 5 STAR REVIEW 

Pennie loved to read and that is why she was involved in her monthly book club. She was always comparing those book boyfriends she was reading about. Her social life was missing between her school work and her tight budget there was not much for her to do. But her life would change forever once she finds face to face with Carter, a woman that stop at anything to obtain what she wants. Carter was a business woman and she knew she had to be ruthless in her cut-throat world. When she finds herself with Pennie she knew she wanted to have her, protect her and love her in her own way. However there is a whole lot of issues they will have to face in order for her to be happy with Pennie. Carter and Pennie don't have the conventional relationship, but they know they are good for each other but how far will they are willing to go to achieve their happily ever after?

Well let me tell something this is my first F/F romance and I was surprised how this book had so much to offer. The plot had you sucked in and you will want to read the whole book before you put it down. This book will show you the lengths someone is willing to go for the person they love and no matter how you get there the only thing matters is how you will take it from that point on. I love this book and I will recommend for everyone to read this book. Gifted by author in exchange for an honest review. https://www. facebook."
Kindle_Store_5,5,OR,"Dorian Devil is the type of character you want to know more about the further his story develops. In Venice, we are introduces to parts of Dorian that were not provided in the first book Denver. We get to see why he seems like a jerk one moment and a nice guy the next. The poor guy was being gunned for by his own family. Who wouldn't be a little emotionally scarred from that? On top of that, in this second installment of The Enchanter, the hunters are attempting to wipe out an entire city's paranormal population; and Dorian recognizes the magic involved - you guessed it, family. The only way to stop it is to try and get the entire city to work together, but that is like herding cats, literally and figuratively, maybe. If the spell Dorian used in this book was real, I would be the first in line to purchase it, because who wouldn't like to loose a few pounds and never see them come back? Especially if it helped a guy like him?
I love this series and the characters that we are being introduced to. I cannot wait to see what is next for Dorian. I am waiting on pins and needles to see who, or maybe what Mikas is to him and how Dorian's apprentice is. I have always wanted to find a good series to read where the main character always continues on and their story develops as the world continues. I do believe I have found that story. Move over Sookie Stackhouse, Dorian Devil is the new main character to follow."
Kindle_Store_5,5,CG,"This review is for one of the free books in this series.  This is the first book in the series.  The second book is also free.

This is a short story with a lot of sexual tension.  The story is told in two parts.  The first part is a fast paced story.  The second part is a more mature story.  I liked it a lot.  The story is told from the POV of the main character, Luke, who is a vampire hunter.  The sex scenes are very hot.  I liked that the main character, Luke, was a bit of a jerk, but it didn't bother me that he had a big heart.  The story was a bit different from the first book in the series.  I will be reading the first book in the series.

This book was a good read.  I really enjoyed it.  I was not disappointed in this book.  It was a good story.  It is about a good guy, but also about a bad guy.  The characters were well written.  I was very excited to read the next book.  This is the second book in the series.  I really liked this book.  It is about a good guy, but also about a bad guy.  I was glad to see that"
Kindle_Store_5,4,CG,"Lines in the Sand by T. R. Colton is a must read for the fans of the series. Review by Jessica Sawyer

I received a copy of this book from the author in exchange for an honest review. I absolutely loved this book! I was given this book by a friend and I was immediately hooked. I can't wait to read the next book in this series. This book was awesome!!  I love the characters and the story line. I can't wait to read the next book. I highly recommend this book!  I just couldn't get enough of this series. This book was a must read. This was a very good book. I enjoyed it and was looking forward to reading the rest of the series. I would recommend it. This is a good story with lots of twists and turns. I would recommend this book to anyone. I really enjoyed the book. It was a quick read. I liked that the author didn't just draw me in. I was very drawn to the characters. I would recommend this book to anyone. I received this book in exchange for an honest review. I enjoyed this story. It was good, but it was just not for me. I would have liked to have read the whole series."
Kindle_Store_5,2,OR,"It was so freaking long! There was just too much detail and I really didn't need to know every move they made every day. Very flowery, sappy dialogue was used a lot. I disliked Chase's prejudiced generalization that bisexual men are predisposed to cheat because they are attracted to both sexes. Cheaters are predisposed to cheat and it has nothing to do with sexuality. And he had that viewpoint prior to the boyfriend that cheated with a woman.

I also disliked the fact that Gray spent 10 years with Devon and dismissed it all so casually. Devon should never have cheated and never should have stayed if their relationship was so bad for 4 whole years. Maybe he was as manipulative as he was depicted. But Gray should be blamed as well, when he was the one avoiding intimacy and was too lazy and too complacent to make a clean break. Also, later in the book, he said he owned his house before Devon and Devon only lived there for a year. After 10 years together? That makes no sense.

I know that much of the story was introducing characters for future stories and I liked some of them. I did make it through the whole story but it was a chore. I never connected with the characters. They both seemed immature in many ways. Their little breakup was ridiculous and was no more than a setup for another long sappy make up scene. Added nothing to the book. So I might read the next book because of other characters but only if they're written more cleanly and with less syrupy dialogue."
Kindle_Store_5,5,OR,"I've read a lot of new adult romance books lately, so I've seen how a lot of them are the same, or how they differ.  I think anyone who reads a lot will kind of fall into that trap sometimes.  We always want something similar, but... not too much, you know?  To recapture that feeling that we had while reading something else, but to get a sense of more and a feeling of excitement, too.

This book is definitely that.  Right from the start, the entire thing catches you.  I honestly didn't expect what I was reading, but I liked it.  Caught and roped in, basically, and I wanted more.

Hopelessly Broken definitely provides more, too.  There's a lot going on in this book.  The characters are interesting and realistic.  I really enjoyed reading about Aeron especially.  I don't know that I've seen any character quite like him in another book.  Jenn's struggles are oftentimes something I think a lot of us can relate to, also.  Maybe not exactly, but the ideas and concepts behind them, you know?  I don't want to give too much away, but for a book like this to be as realistic was it was, I was impressed with how Tawny Taylor went about it.

One warning is that there's apparently another one planned for the future, so you're definitely going to want to keep an eye out for that.  Hopelessly Broken is on the longer side, though, so it's definitely really satisfying on its own.  I can't wait to read the second part!"
Kindle_Store_5,4,CG,"Here's a good story, linked to an earlier story, which I will admit is a bit confusing. The story follows the story of the couple, and then the beginning of the story, and then it's over. It's a fairly short story, but it's worth it.

I received a free copy of this book from the publisher in exchange for an honest review.I love this series. It has all the elements I love to read about. I loved the main characters. The story line is great. The characters are great. I loved reading this book. I just couldn't put it down. It is definitely a must read.I read this book in one sitting and was hooked from the first page. I loved the characters and the story line. I love how it all started. I wish there were more of the same story line. I would recommend this book to anyone.I really enjoyed this book.  It was a quick read.  I liked that the author didn't just draw me in.  I was very drawn to the characters.  I would recommend this book to anyone.  I received this book in exchange for an honest review.I enjoyed this book very much.  It was very quick and enjoyable.  The characters were well developed and the story flowed well.  I enjoyed the fact that the"
Kindle_Store_5,5,CG,"Like every book in this series has the same formula: two men who need each other and one who is so broken that he can't trust anyone but himself. This book is no exception.

The characters are well written and the story is well told. The story line is full of love, betrayal and betrayal. I thoroughly enjoyed the story.

I received this book in exchange for an honest review.This book was pretty good.  I like a good quick read.  I have read all of the books by this author.  This one was a great read.  I loved it and am looking forward to reading the next one.I read this book in one sitting and I loved it.  I don't know if I would recommend it to others, but it was a great story.  It was very informative and I'm glad I read it.  I love the characters and the plot.  I will definitely be looking for more by this author.  This is a great series and I look forward to reading more from this author.  I would recommend this book to anyone who likes a good read.  I was given a copy of this book for an honest review.  I was given this book for my honest review.  I received this book for an honest review.  I was given this book for an"
Kindle_Store_5,4,OR,"This book is so, so good.  I wish I had known about this series before, but I will definitely being going back to catch up on all the books I have missed.

This book starts off with Vaughn in the hospital, hell bent on finding Lark, who has stolen something that is very precious to him.  It is immediately apparant that these two have a history (which may have been revealed in the other books that I haven't read yet).  Once Vaughn is healed he sets out to find the elusive woman that stole not only property from him, but his heart as well.

Lark is on the run from her past.  No one knows who she truly is and she can't let anyone ever find out or else she is a dead woman.  Running has recently become harder after he last stop.  Not only did she make some really good friends but she went and fell in love as well.  That is how she knew it was time to move on, she promised never to let herself get too attached to anyone ever again.

With the help of his brother and a few close friends Vaughn is able to track lark down.  However, things aren't exactly as they appear and once he finds out who Lark really is there is nothing he won't do to protect the woman he loves and bring her back home where she belongs.

I received an eARC of this book compliments of the publisher in exchange for my honest review and opinon.  All ratings and opinions stated are my own."
Kindle_Store_5,5,OR,"This was my first book by Holly S. Roberts, and I can say, without hesitation, I'm a fan!  Madison Abigail Kinlock aka Mak, is an ex-cop turned PI after a career ending injury.  Now her days consist of investigating cheating douche bags, but as she likes to eat, she has no choice.  Moon controls Arizona's largest crime syndicate.  Mak and Moon cross paths when both are trying to catch the same guy,  and set sparks flying everywhere.  She can't get over how absolutely hot he is, and he's decided he wants her.  After Mak finds herself in danger, she must turn to Moon for help, as she can't trust the police.  Will Mak be able to keep the blue eyed Moon at arms length the more time they spend together?

WOW!  I LOVED LOVED LOVED this story so much!  It started out with a bang, and I never caught my breath until I finished.  The character development is great, with secondaries that I loved just as much.  A fast paced, action packed, and very well written story line flows perfectly.  Holly S. Roberts does a brilliant job in weaving layers of twists and turns that kept my heart racing, at warp speed, cover to cover.  The well placed humor had me laughing until my sides hurt, and the sexy scene goodness is SCORCHIN' HOT!  I'm very grateful that I had the opportunity to discover this talented author, and I CANNOT WAIT to read the next book in this Hotter than Hell series!  HIGHLY HIGHLY HIGHLY RECOMMEND!"
Kindle_Store_5,4,CG,"Laura Edwards, her mother, and her father, the Duke of Trenham, who died in the war.  The story is told from both Finn and Finn's point of view, and is written in a way that leaves the reader feeling as though the characters are fully developed.

I received a free copy of this book from the publisher in exchange for an honest review.I love this series. It has all the elements I love to read about. I loved the main characters. The story is very short and easy to follow. I liked the characters and the story was just right. I loved the romance between Finn and Rose.

I read this book in order. I was given this book in exchange for an honest review.This is the first book in a series I have read. I have enjoyed each of the books in the series and have never read any of them. This was a very good book. I would recommend this book to anyone who enjoys a good story.I received an ARC of this book in exchange for an honest review.

I received this book in exchange for an honest review.

I was gifted this book in exchange for an honest review.

I loved the story line.  The characters are well developed and the story was very well written.  I loved the characters and the plot."
