category,rating,label,text_,sentiment_score,fre,coherence
Kindle_Store_5,3,1,"I received a copy of this book in exchange for an honest review. The first book in the series, the Bride of the Bride, is the first of the three in the series. It is told from the perspective of a young woman. This book is a great introduction to the story. It is a quick read and will make you feel the emotions of the characters. The main characters, Cara and Ethan, are on a journey with a group of people who have been close to each other for years. They have been together since they were little. They have a great connection, but have a different way of talking about it. They have a lot of issues, but they are able to overcome them. This book is about Cara and Ethan. Cara is a single mom, Ethan is a single father who is raising a son in a small town. Cara is a single mom who is dealing with a loss. Ethan is a single father who is dealing with a divorce and a lot of guilt. Cara and Ethan have a connection that is going to be hard for them to forget. This is a great book.",0.6542,91.82,1
Kindle_Store_5,5,1,"I am writing one review here. The story is a good one. There is a lot of action and suspense. The characters are believable and the story is a good one. I enjoyed this book. It was good, but it had some issues with the story. The first one was a little predictable, the second one was a little more interesting. I really liked the first book and will read the next one. The story was interesting and well written. I would definitely recommend this book. I enjoyed this book. It was a little confusing at times, but it was a good book. The story line was good. The characters were interesting. I enjoyed this book. I would definitely recommend this book to anyone. I've read all of the 3 books in this series. I have no idea how to put them down. I was really excited to read this book. I love this series, and I really enjoyed the characters. I just wish it had been longer. I think it's a great story line, and I would recommend it. I will be reading more of these stories.",0.9977,88.53,1
Kindle_Store_5,5,0,"Great story about changing your life for the better!  This is a total different character set from Hustle Me, so reading order doesn't matter.  Many tears, lots of laughs, and the desire to kill the soon to be ex husband!  And now a bit about the story....

Ramsey has lost his family to a horrible accident and wishes he would have died with them.  Vessa has just found out her husband not only cheated again, but has been doing it since they got married and now he has some young woman pregnant.  After losing her temper for the last time, she withdrawals their money from the bank and moves it to another bank before heading to her aunt's house.  On the way she encounters a tractor trailer on its side and a collision follows.  When Ramsey gets called to the accident that mirrors the one that took his family he isn't sure he can handle it!  Enjoy as fate steps in to help these two move on.

Favorite passages:
 - She told me that this life on earth was just a test for us to go to heaven. She said that the true at heart die young because they don't need to live the trial like others.
 - This trip was about being able to forgive myself.
 - With you by my side, each day hurts less than the one before it.",-0.3863,80.21,1
Kindle_Store_5,4,0,"Savannah Martin has not had an easy time of it. At fourteen, her mother abandoned her and, despite being fostered as part of a caring family, the scars still run deep. Returning home after breaking away from an abusive relationship, the heartache is not over. The patriarch of the family has been murdered and the family is reeling from the loss and the continuing threat to their business and their lives. Jared Corbit is her sister Lexis boyfriend and she wished she felt brotherly thoughts towards to him. What was she going to do?

Told from Savannahs point of view, her emotional turmoil feels so real. There seems to be one punch after another to herself and those around her and the anguish and she feels cannot be hidden. The author knows just the right thing to say to convey the mood, the feelings of uncertainty, pain and love. And there is a lot of love in this story despite tackling the serious issues. Abuse and its ripple effect, abandonment and its life-long consequences are at the center of Savannahs struggle as she tries to deal with her family and the situation she finds herself in now. Jared is more than she feels she deserves and the roller coaster of events that happen don't ease that feeling. Surprising twists and still a lot of uncertainty has me eagerly looking for the second part of this two-book storyline.",-0.9808,69.92,1
Kindle_Store_5,3,1,"This book was a real roller coaster, with lots of ups and downs, and I was just blown away by the ending. I am looking forward to the next installment in the series.Wow! This is one of those books I can't wait for the next one to come out! I love a book that starts with the most emotional, and heartbreaking, moments. I've read all of the books in the series and I can't wait to see what happens next! I love how this book is different from the other books, but I really loved the characters. I love the way the author has told the story. I love how the characters are in the same world, and how they work together to solve the problems in the other books. This book is one that I've read before and will be reading again. I'm looking forward to the next installment.

*I received this book from the author in exchange for an honest review.

My Rating: 4.5 stars

Reviewed by: Nicole

I received a free copy of this book in exchange for an honest review.I'm very pleased to say I've read all three books in this series. ",0.9918,91.11,1
Kindle_Store_5,4,1,"""The Love Deception"" by Jennifer Merrick

""The Love Deception"" is the third book in the series.  The first book was a bit different than the first two, but that's part of the reason I gave it 3 stars.  This book is still one of my favorite series.  I liked the characters and the storyline.  I liked the story line and the setting.  It had a good feel for the story.  I like that the main characters have strong personalities.  I liked how the story progressed.  I'm not sure why I gave it 3 stars.  I liked the pace.  The characters are well developed.  It's a fun read.I have read this author before and she is not disappointed. It is an awesome read and I was able to read it in one sitting. I was so happy to see that this book was on my to read list. I am so glad I read this book. I can't wait to see how it ends. I am looking forward to reading more from this author.I received this book in exchange for an honest review.

I have been waiting for a book I can",0.9967,87.11,1
Kindle_Store_5,5,0,"Loved it!!!

Chantal Fernando's incredible writing combined action packed scenes and a healthy dose of freaking HOT characters and their kick ass love interests has become a knockout favourite of myself and many, and I for one cannot wait for Vinnie's story (Wolf's Mate) out in August.

Talon is an interesting character that has all the bad assery of an MC President of the Wild Men MC with the sweetness of a Wind Dragon MC Hottie. I liked that he wasn't the biggest manwhore of the bunch. I loved watching him get through his feelings for Tia.

Tia is freaking hilarious, she says it like it is no lies no games. Being a single mum she has her fair share of problems and having Talon come in when life gets harder is a bonus plus for her.

As a couple they rock the pages and bring about a different flavour to the series as a whole. Alliances will have to be upheld for this couple to flourish.

The sexy scenes are sweet and spicy.

Overall I LOVED IT!!!!!! and I cannot WAIT for Wolf's Mate!!!! Mine is already pre-ordered and awaiting publication!!!! This series gets better and better with each instalment and I love how there is an opening for more Wind Dragon MC and Wild Men MC Hotties to get their HEA's. I also love how all the past characters (YES I MEAN YOU SIN!!!! Sigh I love him) interact with all future story's.",0.995,80.31,1
Kindle_Store_5,2,0,"I read this book all of the way through. He explains a lot of things about quantum physics and other related subjects thoroughly. In fact, it was the most concise explanation for the new scientific discoveries that I have read in one book. But where the author goes wrong, in my opinion, is when he acts as though the Law of Attraction and its related theories work to make you wealthy. He says that all you have to do is have positive thinking and you will attract wealth and other great things into your life. The reason why I have singled out wealth is because he does. He believes that you can become a millionaire and even a billionaire if you use the Law of Attraction correctly.

After talking and talking about his concepts I jumped ahead to the author's story. I wanted to see what the Law of Attraction had brought into his life. He said he was doing well with his software company but he lost everything. Immediately after losing everything he wrote this book. I had to laugh! What better proof that the author didn't know what he was talking about can be inferred by his situation? Naturally, if his concepts worked he would be a successful billionaire by now! If you want to read about the recent revelations about quantum physics this is an excellent book to read. Other than that, at least it was free.",0.9958,73.17,1
Kindle_Store_5,5,1,"Reviewed by Dawn

OMG Ashley Beale is an amazing author. Her books are captivating, complex and full of suspense. I had a hard time putting down until the very end. The chemistry between these two was so intense. I couldn't put this book down. This is a must read for anyone who loves a great romance. I can't wait to read more from this author. I love this series. It has all the elements I love to read about. I loved the main characters. The story line is great. The characters are great. I loved reading this book. I am so looking forward to the next book. I really enjoyed this book. It's a little slow in the beginning but I enjoyed it and was happy to see it went into the middle. It's a short story and a good story. I liked the story but the editing was a bit off. I received a copy of this book from the author in exchange for an honest review. I really enjoyed this book. The characters were good. The story was very well written and I found myself laughing and crying with the characters. This book was a must read for any new reader.",0.9958,87.92,1
Kindle_Store_5,5,1,This book totally sucked me in. The characters were just too real. There were too many twists and turns. I had to read the entire book in order to figure out what was going on. It was hard to put down once I started. I would recommend this book. I received a free copy of this book from NetGalley in exchange for an honest review. I really liked this book. I love the characters and the story line. I would recommend this book to others. I hope the author continues with this series. This was a great book. It was fast paced and well written. The characters were well developed. It had a lot of mystery and intrigue and was a good read. This is the first book in a series I have read. I have read many of the other books by this author and this one is the best. It was very well written and was well edited. I recommend this book to anyone. I received a copy of this book from the author in exchange for an honest review. The book is well written and well-paced. It is a fast-paced and fun read. I loved it.,0.9939,88.02,1
Kindle_Store_5,3,0,"First of all if you are looking for a clean recency novel, pass this one up. 2nd although I really liked the plot, it was lost in the morass of passionate kissing and longing for one another that began about half way through. Now none of this was explicit at this point, just distracting talk of passion and desires. But it was constant on and off between the plot, so the desire and passion overtook the nice laid out plot already in place. 3rd at the end not too surprising the hero and heroine could not wait to have sex, before they got married, and they did this in the hero's house with his mother and sister there. He said his mother would be happy to see her in the morning at breakfast...  REALLY! This is regency era, no mom is happy to wake up and find out your son had his girlfriend come over in the middle of the night to sleep with him and then have breakfast with the family. BTW, before sleeping together he did propose at least. I can't tell you exactly how explicit the love scene was, as I glanced at it only enough to skip the pages to the ending. I was disappointed.
The plot really had a lot of potential, the story would have been better had it focused on the plot and kept the romance clean and simple. Less is usually more.",0.9954,76.56,1
Kindle_Store_5,5,0,"This was one of the best books I have read this year. Not only is I Let You Go a fast paced physiological thriller it's also a intimate portrail of tragedy, loss, survival, and emotional undoing. Jenna is a young woman struggling to survive after a very traumatic accident. Im exhausted but I don't dare close my eyes. When I sleep Im assaulted by the sights and sounds of the accident; by the knowledge that had I been just a few minutes earlier, it would never have happened Jenna feels responsible for the tragedy and won't allow herself to find joy in anything as she feels she doesn't deserve it. She moves to a small town in Welsh to try and put her life back together. While there she is withdrawn from everyone and everything. Eventually she finds a small amount of happiness in taking photographs. About half way through the book their is a major twist that I for one did not see coming. The author portrays Jenna in such a way that you actually feel like you are in the book with her. The book is a devastatingly real look at how tremendous tragedy and guilt can affect every aspect of ones life to the point it can be debilitating. I could say more but I don't want to give anything away. This story is so much more than a physiological thriller and I recommend everyone read it.",-0.9627,69.62,1
Kindle_Store_5,5,1,"This was the first book that I have read by this author and I am really enjoying this one.

I had a lot of fun with this book and I am definitely looking forward to reading the next one.

I received this book for free in exchange for an honest review.I was looking forward to reading the book, but the last part was so repetitive that I could not get into the book. I am glad I did.I enjoyed this book. I love how the heroine is a strong heroine who is strong. I liked how she was able to fight off the pain and the torment she endured. I really liked the way the characters interacted. I liked how the hero had the courage to take on a huge responsibility. It was interesting to see how she was able to do that.I received this book as an ARC for an honest review.

My Rating: 4.5 stars

I loved this book. It had some great characters. I loved that the main character was a good guy. I was very happy with the way she handled the situation. I loved that she was able to push herself to be the person she was and I loved that she finally decided to",0.9987,84.98,1
Kindle_Store_5,5,1,"i am so used to hearing about the characters and their personalities, I can't help but feel the same way.  The fact that I can get through a story in a day and read it in a couple of hours, without having to wait for the next book to come out, is an amazing gift.

I thoroughly enjoyed the story and the characters.  I really enjoyed the fact that I had to read it in one sitting.  I have a hard time putting down until the end of the story.  I am so excited to get my hands on the next book in this series.  It is definitely a must read for me.  I received a complimentary copy of this book in exchange for an honest review.I loved this story. It was a good read and I was able to read it in one sitting. I was going to buy the other two books but when I got them I couldn't put them down. It was good read.I really enjoyed this book. The characters were good. The story was very well written and I found myself laughing and crying with the characters. I would recommend this book to anyone who is interested in a sexy romance. I would definitely recommend",0.998,84.27,1
Kindle_Store_5,5,0,"Let me start off by telling you that this story is not your typical romance story. Is it even possible to be able to find romance between an addict and a former addict ? In this story there are quite a few dark moments that have you holding your breath and praying and hoping for the best. What I loved about this story is that it provides you with the past and present time so you can fully understand what happened in Teagans life that got her to that moment. You start to understand Teagan more, or at least I did.

I thought this story was very well done. I could clearly picture everything in the story happening to someone and them going through all these motions and reading this story made it seem so real for me that for quite a few moments I would forget that it was just a story and it didn't happen in real life. This author has a way with words that get you to feel what the characters feel and are going through. It makes it seem so real that you just get lost in the book and suffer and rejoice with the characters in the book. That to me makes for a very good book and that is exactly what this book was. It was a very good book, even through its dark moments and because of its dark and raw moments in time",0.9352,74.63,1
Kindle_Store_5,3,0,"3.5 Short review. It took a couple of chapters before I really got into and started to enjoy the story. Juno is living a dull life that is until the ghost of her mother shows up and starts to liven her life up which takes Juno down the path of reevaluating her life and wondering is she really living or has she been playing it safe this entire time. **Spoilers** There were so many times I wanted to shake some sense into Juno and point out all things she was ignoring about her life, like 1) being that her and her fiance Evan and her are better off as friends than a couple, 2) that her ""best friend"" is in love with Evan and that's why she never takes her side whenever they discuss what's going on in her relationship with him. 3) That her so call friend/co-worker is desperately trying to ride her back up the ladder instead of climbing up it himself, 4) that she doesn't want to climb up the ladder because she doesn't like her job, 5) that her and her neighbor from across the hall have sizzling sexual chemistry that you can start a fire with unlike her dull and routine relationship with Evan. *End of spoilers* Good book just wish it had more ghost interaction between her and her mother, would love a second book of Juno meeting Ryder's family and her seeing more ghosts.",0.9708,56.05,1
Kindle_Store_5,5,1,"Storm comes to town for a break and she has no idea how her world is going to change.

I had a lot of fun with this book and I'm definitely looking forward to reading more from this author.

I received a copy of this book for an honest review.I was looking forward to reading the book, but the last part was so repetitive that I didn't get my heart pumping. I'm glad it was longer, because it was well written and I can't wait to get my hands on the next book. I'm not sure how I feel about this story, but I am glad I got to read it. I can't wait to get the next book.I have read this author before and she is not my favorite.  I have read all her books and have enjoyed them.  I look forward to reading more of her books.This is the first book I have read from this author and I am looking forward to reading the rest of her books. The characters are good and the story is well written. I love how it is written. I will be looking for more from this author. I would recommend this book to anyone.This book is very well written",0.983,92.12,1
Kindle_Store_5,5,1,"The second book was better, more predictable. It was a bit more of a thriller than the first. There was a lot of sexual tension and then the beginning of the story was boring. I guess it's just that the author didn't write them as well as the first two. I think it's because of the lack of emotional depth and the ending that I felt the ending was a bit rushed. This book felt like a waste of time. I don't feel like I'm going to read the next one because the series is too short.I'm not a big fan of a hero or heroine and this book definitely didn't disappoint. The characters were great and the story flowed well. I enjoyed this book and I will definitely be reading more of the series. I've read all of the other books by this author and she is definitely a good author.This was a really good read.  It was not a bad book but I would have liked more of the story.  I would recommend this book to all.The story was ok.  I didn't feel like I was reading a book.  I was just a little bored.  I guess I just didn't feel like I was",0.9852,85.28,1
Kindle_Store_5,5,0,"Erin Lancaster is an English teacher who has been roped into helping with the cheerleaders and the fund raising auction. She is less than thrilled to find out she has to go up on the auction block herself, and to make matters worse, the emcee for the event in none other than her music crush from her teen years, former front man of Spawn and current front man for Undue Influence, Riley Schultz!
Riley isn't looking forward to emceeing the fundraiser, he only agreed to appease his mother who is on the school board.  When he notices and is instantly taken with the gorgeous blonde and realizes she is going to be auctioned off, he sets a plan in motion and is the highest bidder.  Hes in town for a week, so why not make the best of it!
And, oh my, what these two go through in this one week is full of ups and downs, love and confusion, misunderstandings and conflicts.  I really felt for Riley.  His struggles with his addiction, wanting to just be accepted by his parents, his mothers meddling and the ultimatum! I loved the way Erin backed him up and stood up for him at the barbeque.  Oh and the serenade...**swoon** How can you not love him!!
Great addition to the Tangled Web series!  Ive said it before and Ill said it again, I just love Jade and no-one writes rock romance better.",0.9603,78.18,1
Kindle_Store_5,5,0,"DO NOT READ IF YOU HAVEN'T READ Killing Matt Cooper first!

"". . . am I a unique and beautiful snowflake all my own?""

Holy crap John Cassian is one dark, twisted amazing author!! When I read his first book Killing Matt Cooper I was a bit unsure at first, but by the end I was floored. After finishing book two I am speechless absolutely speechless. This is an amazing book and Mr. Cassian is a gifted author. I look forward to reading more of his works.

""Evolution was trying to stamp me out because I liked to swim in the black pool of my own darkness.""

An FBI agent in love with the serial killer she is assigned to capture, it's almost laughable but John Cassian makes it believable. We learn so much about the main character in this book and what attracted Kathleen to him ""There was something...pure about you. Something juvenile, but pure and single-minded and real. You seemed like such a normal guy, such a hard-working, misunderstood everyman, but with this...dark underbelly."" This book is full of OMG, WTF,  I did NOT see that coming and NO! moments that I stayed up all night just to finish it. All I can say now is Mr. Cassian HURRY UP and release Killing Miss Underwood! Before I'm tempted to do something rash. I HIGHLY recommend this book and I believe I have a favorite new author.  I give this book 5++ stars.",0.9618,85.18,1
Kindle_Store_5,5,1,"I love a good SEAL story. The characters are well developed and believable. The writing is solid.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. The plot is strong and the ending is very satisfying.The author does a great job with the descriptions of the most common type of dog and how to identify them. She does a great job with the description of the breed and the breed's characteristics. I would recommend this book to anyone who is looking for a quick, easy, fun, and easy read.I read this book in one sitting. It is a short story, but it kept my interest. I am a big fan of Ms. King, and I hope she continues to write.I like how it is a good start to a series.  I look forward to reading more.This was a really good story, very well written and really funny.  I would recommend this book to anyone who is into westerns and westerns that are looking for a quick, easy read.  The characters were well written and the plot was easy to follow.  I would recommend this book to anyone who likes a quick, easy read.",0.9972,85.99,1
Kindle_Store_5,4,1,"Okay, I have read all of the books by this author and will continue to read the others.Great story. Great characters. I liked how the characters were developed.This is a great book. It is a great story. I am looking forward to reading more of this author's work.I was looking for a quick and easy read.  I loved it.  It has great characters and plot.  I read it as a standalone.  I will definitely buy more of her books.I really enjoyed this book. It has a lot of action and action, great characters and a great storyline.  It is definitely a book you want to read.This was a good story, but I did have a few errors. I hope there is a sequel.I like how it was a good start to the series.  I really liked the book.  There were a few typos, but not enough to really bother me.  It was good, but not for me.  I would recommend this book.

I received a free copy of this book in exchange for an honest review.Great book.  A great story and characters.  Can't wait for the next book. ",0.9953,88.53,1
Kindle_Store_5,4,0,"I have read several of the stories in this series and this one is probably the most hilarious. In this series men can get pregnant. It's actually the way they know that the other man is their true mate. And all have to get over some obstacles to reach their HEA.

Bobby decides that he has to get away from his family. After having seen his brother be awfully abused by their own father and knowing that his fate would be similar when his true nature was revealed, he knows he must seek out. Stupidly enough he starts his get away journey on a very cold night. Poorly dressed he is fortunate to meet Nick and his two friends who are driving aimlessly around. They deliver him at the ranch where his brother Isaac is living with his mate.
Bobby meets his own mate there, but he does not want to give in, not to begin with anyway. It takes some effort from Shott and help from among others Shott's grandfather before the stubborn Bobby realizes where his future lies.

There are some quite distinct hints as to who Nick actually is and some magic wielded to underline that. There is a mentioning of a crossroad demon. And the solution as to who had sent the killer after Bobby is not easy to accept.

I have the feeling this might be last book of this series, but there is always Mason who still is without a mate.",-0.8865,80.11,1
Kindle_Store_5,4,0,"I've heard a lot about Alisha Rai but I've never actually read any of her work before PLAY WITH ME. Whoo, now I'm starting to think I should correct that...because this book is hot!

Tatiana and Wyatt were teenage lovers. Then they had a bad split. Now, Tatiana is about to contact Wyatt again for the first time in years because, by striking coincidence, it turns out that her biological brother (with whom she recently met for the first time) has gotten in trouble for stealing from Wyatt's casino and he and his young family can't afford the consequences if Wyatt presses charges. Tatiana is hoping to plead her brother's case.

Typed out like that, it kind of sounds like the set-up to some bad porn. Which, technically, I guess it is. PLAY WITH ME is an erotic short, clocking in at just over 100 pages, and about 85% of those pages consist of sex scenes, or build-ups to sex scenes.

But PLAY WITH ME is a cut above most erotica I've read. The characters are well written, with real flaws and insecurities. Their emotions are conceivably realistic. The dirty talk is good. The scenarios are well written, consensual, erotic, and somewhat inventive. Both the hero and heroine get off, and have open communication with one another about what they want and what their expectations are.

I received a copy of this book in exchange for a fair and honest review!

3.5 to 4 out of 5 stars",0.9776,74.39,1
Kindle_Store_5,4,1,"Received Arc from Author for an honest review.

I really enjoyed this book. It has a lot of heart and a lot of love. The characters are great. The story is well written and well told. I would definitely recommend this book.I really enjoyed this book. The characters were strong and likable. I found myself rooting for the main character to overcome her past issues. I was rooting for the story to keep going and on and on. It was very refreshing to have a new author get to know the characters. I liked the fact that she got to know them a little better. I am looking forward to reading more from this author.This was a very good book. I enjoyed it and was looking forward to reading more about the family.I like how it was a good start to a series.  I look forward to reading more.This was a really good read.  It was not a bad book, but it was not the end of the world.  It just left me hanging.  I was waiting for the next book, so I would be looking forward to this one.  I will definitely be reading more by this author.  I look forward to reading more.",0.9838,87.82,1
Kindle_Store_5,5,1,"Moral Imperative is the final book in the series and it is a nice continuation of the series. The story follows the crew of the ship as they get to know each other. I enjoyed this book and look forward to reading more in the series. This is a good story. The characters are well developed. The story is well written and the story is very well told. The ending is satisfying and I would recommend it. I really enjoyed this book. I like a good quick read. A bit of mystery, but a good quick read. I loved this story. I was just so excited to read it. It was like reading a fairy tale. I can't wait to read the next book. This book was well written and I enjoyed the characters. I didn't like how it was a little short and the story ended abruptly. I hope the next book is a little longer. I don't really know what to expect but I will definitely recommend this book to anyone. I received a free copy of this book in exchange for my honest review. I was given a copy of this book in exchange for an honest review. I was gifted this book in exchange for an honest review.",0.9971,86.6,1
Kindle_Store_5,5,0,"Ahh, Kennedy even for a Dom he really was a sweetie! I'm sure he wouldn't like to be thought of as a sweetie, but his actions says otherwise.

Dar/Mackenzie, she was a strong businesswoman, with an independent mind, she knew what she wanted and was not afraid to go for it. Her visit to the Hub, although not her first was interesting, she definitely got more than she had bargained for.  I loved her group of friends, Bella was a good friend, as was Mackenzie in return.

Kennedy had a strong group of friends too; in Julien, Reece and Grant.  We already know Reece's story and I'm sure Grant and Julien's are going to be Fab.  Although they were together for Reece's bachelor party, they really had Kennedy's back.

As eccentric as Julien is, he helped Kennedy see sense and made him realize he had been a fool.

As did Bella with Mackenzie, I loved the interaction between Mackenzie and her neighbor and his dog, she has a really caring nature.

The sexy scenes were fab, and I needed to fan myself more than once, not to mention other forms of relief :) !

I felt that although the story ended on a very good positive note, it would be great to have seen how they got on with the moratorium they had agreed to.

Looking forward to finding out more about Julien or will it be Grant in the next book.  Love your work Sierra !",0.999,79.19,1
Kindle_Store_5,5,0,"This very enjoyable story takes unusual directions from the start. Our heroine is a young woman of respectable background who has had her life ruined by a wealthy man. She has been banished to a convent. Meanwhile our hero is a man who went to America as a trader but took the losing side in the Civil War and has returned, with only a ship, to take up a family title. He learns that he will relinquish the lands if he does not marry and produce an heir by a certain date, which is only a few months away. This option appears to be impossible until as luck would have it, he meets our heroine who is in an interesting condition.

A somewhat creepy item is that the hero's ship carries the remains of his mother whom he wishes to bury on her family land. Why he could not do that without owning the land is unclear. The wish seemed tossed in to make the hero more altruistic and less land-grabbing. We are reminded of a certain character several times by the heroine pointedly asking what can have become of her or a message she carried. This builds to a suspense finale which again is most unusual in period romances.

Read, enjoy, be surprised. There is lots of fun historical detail such as how inheritance worked and this has to be explained to the hero for our benefit, he having been in America for twenty years.",0.9947,69.21,1
Kindle_Store_5,3,1,"I voluntarily reviewed an ARC of this book.

I received a free copy in exchange for an honest review.

I am a huge fan of Toni and Cole. This book is a great read. I love how they came together. This book is a great series. I love Cole. Cole is a great guy. I can't wait to see what happens next. I love how Cole and Toni get together. They are a great couple.This was a great book for me to read about. I enjoyed the character development, the characters, the story line. I enjoyed the twists and turns. I really enjoyed the characters. I can't wait to read the next book.This book was well written and I enjoyed the twists and turns. It's a short story and a good story. I liked the story but the ending was abrupt. There were too many surprises. I recommend this book to everyone.I received this book from the author for an honest review. This book is about being stuck in a small town and finding happiness. I found it to be very well written, with very good characters. The story was quick and very well developed. The characters were well developed and the storyline was well",0.9958,88.84,1
Kindle_Store_5,5,1,"This book has a different take on the story and a different twist on the story. I just wanted to read more about the people, places and situations that we are in. I enjoyed this book and look forward to reading more from this author.This is a good story. The characters are well developed. The story is well written and the story is very well told. The ending is satisfying and I would recommend it to anyone who enjoys a good story.I loved this book.  It was very sweet, very emotional, and had a really nice ending.  I was just so happy that I got to read it.  I was a little confused at first, but I did like it.  I'm glad I got to read it.  I'm looking forward to reading more from this author.  I have to say I have no idea how to describe this book.  It was very well written and was very emotional.  It had some great characters, some really hot scenes, and a very good ending.  I'm looking forward to reading more from this author.I received a free copy of this book in exchange for an honest review.

The story starts off with the heroine running away from",0.995,85.99,1
Kindle_Store_5,5,0,"I received a copy of this book in exchange for a honest review.
This was an amazing continuation to the Levi and Nix's story that we begin in Body, Ink and Soul. This book picks up right where that book ended so we don't miss a beat (and if you remember the cliffhanger that book ended on you are going to be really glad the author made it a smooth transition!) this book has a few more difficult moments in it and it helps strengthen the love story. As they say in the book ""you have seen me at my best and now you've seen me at my worst"" and this story is a good example of love truly conquering all! We see all of our favorite characters from book 1 and get caught up on what is going on in their lives. I could see where there might be more books in this series because there are some relationships that beg to be explored!

There are plenty of the same tingles and warm fuzzies that the first book brought about which sometimes doesn't happen in a direct continuation novel but I was pleased to note that the same magic I discovered in book 1 was present and maybe even stronger as we see the next chapter in Levi and Nix's story. I thought this was a absolutely adorable novel! It's a must have along with Body, Ink and Soul on my purchase a print copy list!",0.9872,71.78,1
Kindle_Store_5,3,0,"If you are looking for a quick romantic fix this novella length book might be your answer.  Josh and Mindy are easy to like and they will have you rooting for them after just a few pages.  Mindy is going through a rough patch and what better than a handsome man from her past showing up stranded and looking so fine, to take her mind off her problems?

You could literally feel the tension in this book.  It grew to exploding.

I think my favorite scene may have been the cookie frosting scene.  :)

I loved the happily ever after ending.  It ended just how it was supposed to to make my world happy.

I first picked this book up because Entangled started this Bliss line and it was pretty clean as far as romances go.  I don't know what's happened but for me, a lot of the Bliss line books have crossed over and include scenes that are definitely not clean in my opinion.  And yes, I realize this is a very subjective topic.  I'm just giving my opinion on the matter.  In this book there are sexual situations, the outright sex is not described, but things leading up to it are.  If you don't mind that, this might be the book for you.  However, if you are looking for a ""clean"" romance, this is probably not the book for you.  There is also some swearing.",0.9925,81.83,1
Kindle_Store_5,2,1,"If you are expecting a cliffhanger with a bit of a cliffhanger, this book is a great book. The characters are believable and the story is fast paced. I enjoyed this book and look forward to reading more from this author. This is a good story. The characters are well developed. The story is well written and the story is very well told. The ending is satisfying and I would recommend it. I really enjoyed this book. I like a good quick read. A bit of mystery, but a good quick read. I loved the characters. I was just a little surprised at how much the book flowed. A definite must read. I read this book in one sitting and I loved it. I couldn't put it down. I can't wait to see what happens next. Love the books and the characters. This is a good story. I wish it had been longer. It was not a bad book. I would recommend it to anyone. A short but sweet story that leaves you wanting more. I loved the characters and the plot line. I was able to read this book from beginning to end. I would recommend it to anyone who loves suspense and action.",0.9973,88.53,1
Kindle_Store_5,5,1,"Yet another great read in this series and the writing is good.  This is a must read.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. The plot is strong and the characters are well developed. I would definitely recommend this book to anyone who enjoys the paranormal.I had to wait on book 2 to finish this story because I didn't want to put the book down.  I have a hard time putting down this book.  I enjoyed the characters and the story.  This story was well written and the ending was satisfying.  It is definitely a must read for anyone who loves paranormal stories.I love the characters and the plot.  I enjoyed the story and am looking forward to more of their stories.  This is a good story with lots of twists and turns.  I will be reading the next one in the series.I really enjoyed this book. It had some great characters. I loved the interaction between the main characters and their relationship. I loved the characters and the plot. I would recommend this book to anyone who likes a strong, dark, and sweet romance.I received this book for free in exchange for an honest review.",0.9978,78.25,1
Kindle_Store_5,3,0,"While the first Dark Screams volume was a wild mixture of stories without a recognizable common theme, this second collection seems better tuned. It presents stories of dark things lurking in completely unobtrusive places. A swimming pool, walls in a house, or even a wardrobe - suddenly they reveal a hidden evil which bereaves them of their inconspiciousness.

The Deep End (Robert McCammon)
Very straightforward and uncomplicated. My only criticism would be the unnecessary 'epilogue'. I guess this one is my favorite. 4 stars.

Interval (Norman Prentiss)
The first part really gave me the creeps because of its realistic subject. Unfortunately, the author added some supernatural element which didn't work out for me, but add confusion to an otherwise great story. 3 stars

If These Walls Could Talk (Shawntelle Madison)
Nice one with an unexpected twist that caught me by surprise and made me shudder. I loved the detail with the fox eye. 4 stars

The Night Hider (Graham Masterton)
Great reference to the author C.S. Lewis, though I would have preferred something more fantastic in the line of his work. The ending was not as climactic as expected and Jerry's sacrifice seemed unnecessary. 4 stars

Whatever (Richard Matheson)
A collection of song lyrics, interview snippets and articles, loosely connected into a story about a rockband. Dragged on and on without getting anywhere. Sorry, this was not my cup of tea. 1 star

A nice collection with some great authors, perfect to pass some time.

(I received a copy of this book in exchange for an honest review)",0.9929,65.42,1
Kindle_Store_5,5,0,"I absolutely loved the second book in this series Plush 2 was phenomenal K.B. Winters has done an amazing job in writing this series so far.

The second book picks up exactly where the first leaves off Allison is going through a rough time now that she has lost her job and she believes that Cooper was behind it all along. This book you will really find that you will have a love hate relationship with Cooper while he is absolutely charming and sweeps Allison off of her feet at times he also acts like a complete and total jerk during others, so in other words a complete and total alpha male (sinfully delicious yes please!). This book leaves you will a lot of questions at the end like whether or not this is going to work out for Allison and Cooper. Will he be able to change his ways? Will Allison finally be able to catch a break?

K.B. Winters did such a fantastic job writing this book it was full of drama, suspense, action and some hot and steamy sex scenes the chemistry between Allison and Cooper in this book is so great it just grabs you and makes you feel like you are right there along for the ride with them. She does such a great job of bringing the reader along and making them feel like they are a part of they story.

Fantastic job! I cannot wait to see what the final book reveals!",0.9928,71.58,1
